customer_id,target_churn,target_ltv
C044730,0,949279
C044733,0,2123001
C044734,0,19605
C044736,0,1384949
C044739,0,1306803
C044740,0,72162
C044742,0,179225
C044748,0,2037172
C044749,0,1206490
C044753,0,993614
C044754,0,421349
C044756,0,1615233
C044757,0,1917071
C044758,0,2144200
C044759,0,1439177
C044760,0,974804
C044761,0,4383258
C044764,0,128546
C044765,0,2634762
C044766,0,2167905
C044767,0,1416839
C044768,0,1442091
C044770,0,1691289
C044771,0,8674388
C044772,0,1084234
C044773,0,1404160
C044776,0,37365
C044777,0,290529
C044778,0,1894905
C044779,0,515305
C044782,0,423769
C044783,0,1286639
C044784,0,115955
C044786,0,1436055
C044787,1,32760.45
C044788,0,1127082
C044789,0,2862419
C044790,1,18763.75
C044791,0,6614624
C044792,0,2324597
C044794,1,56184.9
C044796,0,213461
C044799,0,1417704
C044802,0,266646
C044803,0,2602406
C044808,0,3901140
C044809,0,2355122
C044810,0,1097063
C044811,1,155362.3
C044812,0,287694
C044813,0,326657
C044814,0,2605813
C044815,0,47751
C044816,0,2418180
C044817,0,121524
C044818,0,1524560
C044820,0,1146177
C044822,0,599160
C044826,1,366877.65
C044828,1,89151.35
C044829,0,1975776
C044831,0,1228882
C044832,0,1029110
C044835,0,139544
C044836,0,230673
C044838,1,80344.9
C044839,0,2299834
C044840,0,55103
C044841,0,556849
C044844,0,39368
C044845,0,990835
C044846,0,23568
C044847,0,315899
C044852,0,402996
C044853,0,1751383
C044854,0,255908
C044855,0,965032
C044856,0,1061610
C044858,0,1364419
C044859,0,1688484
C044860,0,1095786
C044862,0,1826479
C044863,0,3120858
C044864,0,1557427
C044865,1,51186.4
C044866,0,1968875
C044867,0,997311
C044868,0,1186742
C044870,0,1652295
C044871,0,128163
C044872,0,3247963
C044875,0,1642705
C044877,0,1873374
C044882,0,1900309
C044884,0,588829
C044885,0,1501650
C044886,0,2882572
C044888,0,441996
C044891,0,597654
C044892,0,175658
C044894,0,964641
C044895,0,1731912
C044896,0,2320770
C044897,0,1710799
C044899,0,1798736
C044900,0,951139
C044901,1,25589.2
C044906,0,736233
C044907,0,934261
C044909,0,998991
C044911,0,976104
C044913,0,1007952
C044916,0,3497520
C044917,0,1879403
C044918,0,161278
C044920,0,1783708
C044921,0,2127850
C044922,0,1361627
C044928,0,956334
C044929,0,1085009
C044930,0,962322
C044934,0,3501057
C044935,1,116865.2
C044936,0,1712428
C044937,0,402805
C044939,0,733289
C044940,0,3927601
C044941,0,498880
C044942,0,3288843
C044943,0,6857361
C044945,0,2931756
C044946,0,1957205
C044947,0,1254332
C044949,0,2943815
C044950,0,269682
C044951,0,616371
C044954,0,295862
C044955,0,446990
C044956,0,1478234
C044957,0,432563
C044958,0,1886488
C044960,1,30876
C044963,1,15354.9
C044964,0,3717082
C044966,0,41648
C044969,0,1667255
C044973,0,415
C044975,0,2242777
C044977,0,368067
C044979,0,2145653
C044981,0,3097524
C044982,0,1550485
C044984,0,855274
C044985,1,1937.85
C044986,0,96547
C044990,0,3209408
C044991,0,217159
C044994,0,1984182
C044995,0,312508
C044996,0,6406728
C044998,0,356429
C044999,0,1079292
C045000,0,826509
C045001,0,1039217
C045003,0,6427793
C045005,0,1663996
C045007,0,140966
C045011,0,4212221
C045013,0,840029
C045014,0,2415901
C045016,0,22818
C045018,0,203872
C045019,0,3091491
C045021,0,106800
C045022,0,90369
C045023,0,751941
C045024,0,188820
C045025,1,59172.65
C045027,0,1766023
C045029,1,9281.7
C045031,0,1068840
C045032,0,2963208
C045033,0,1579011
C045034,1,91967.55
C045038,0,2914939
C045039,0,2180919
C045040,1,86233
C045041,0,1294077
C045042,0,1298342
C045043,0,1915772
C045047,0,2318683
C045048,0,1414523
C045049,0,2457889
C045051,0,538897
C045053,1,76790.9
C045054,0,1827955
C045055,0,794892
C045056,0,101560
C045057,0,356662
C045058,1,106823.8
C045059,0,1388647
C045061,0,49621
C045062,0,371847
C045065,1,22031.1
C045066,0,738649
C045067,0,137534
C045074,1,27325.7
C045077,0,2272955
C045078,0,703230
C045079,0,891358
C045082,1,1839.2
C045085,0,2282975
C045086,0,368768
C045091,0,703907
C045092,0,467344
C045095,0,237270
C045096,0,1526875
C045097,0,1730430
C045098,0,1990600
C045099,0,1488233
C045100,0,227799
C045101,0,1842217
C045102,0,1596137
C045103,0,581587
C045104,0,1286023
C045105,0,2517644
C045106,0,3411343
C045107,0,1462675
C045109,0,1469320
C045110,0,30357
C045111,0,21531
C045112,0,6738248
C045114,0,558440
C045115,1,231319.65
C045117,0,1294606
C045118,0,1060922
C045122,0,609911
C045125,0,2203416
C045128,0,30291
C045130,0,3405046
C045133,0,1405488
C045134,0,115485
C045135,0,101320
C045142,0,1567070
C045144,0,1695585
C045148,1,42485.35
C045150,0,8501
C045154,0,3169721
C045155,0,1428876
C045157,0,553447
C045161,0,550013
C045162,0,2613030
C045163,0,883685
C045164,0,52706
C045167,0,2386240
C045168,0,1151830
C045169,0,1540544
C045170,0,957962
C045171,0,3277159
C045175,1,106577.7
C045176,0,2759536
C045177,1,26101.3
C045178,0,500548
C045179,0,6494994
C045180,0,83376
C045182,0,101655
C045186,0,553609
C045187,0,292889
C045188,0,856790
C045191,0,220927
C045193,0,447151
C045197,0,111451
C045198,0,658702
C045201,1,45966.85
C045202,0,2803969
C045204,1,246621.3
C045206,0,1770047
C045207,0,1538192
C045208,0,196359
C045210,1,67114.25
C045211,0,559038
C045212,0,457676
C045213,0,798256
C045214,0,629923
C045215,0,172298
C045216,0,2600632
C045217,0,3620642
C045218,0,1430583
C045220,0,1254578
C045222,0,511248
C045223,0,2349288
C045224,0,1270823
C045225,0,1845024
C045226,1,122489.3
C045227,0,147715
C045228,0,133039
C045230,0,841823
C045232,0,1363776
C045233,0,1832966
C045236,0,1132255
C045237,0,779669
C045238,0,1146306
C045239,0,1331356
C045240,0,2302318
C045241,0,18013
C045242,0,1395320
C045243,1,81599.7
C045246,0,70340
C045247,0,2277186
C045249,0,1583008
C045253,0,235789
C045254,0,1084743
C045255,0,4315008
C045257,0,160261
C045259,0,3081328
C045260,0,521408
C045261,1,841.2
C045262,0,113346
C045263,0,1259078
C045264,0,3113890
C045265,0,1889153
C045267,0,1915522
C045268,0,1217392
C045269,0,1511312
C045270,0,3252638
C045271,0,1911883
C045272,0,507309
C045273,1,26563.25
C045276,0,7394468
C045277,0,1867658
C045279,0,3028713
C045280,0,2595102
C045282,0,345414
C045284,0,1034818
C045285,0,414248
C045287,0,1212384
C045290,0,895951
C045292,0,38227
C045293,0,577449
C045295,0,931625
C045299,0,320381
C045300,0,64165
C045302,0,2830629
C045303,0,714389
C045304,0,2338352
C045305,0,1926992
C045306,0,964371
C045307,0,1981026
C045308,0,851803
C045309,0,807550
C045310,0,1719350
C045311,0,753732
C045312,0,3064409
C045313,0,18786
C045314,0,559051
C045315,0,4195617
C045317,0,116430
C045318,1,64166.7
C045319,0,1095363
C045321,0,837161
C045322,0,2406523
C045324,0,1210227
C045330,0,1341874
C045331,0,1690175
C045332,0,1429732
C045333,0,1710050
C045334,0,1655226
C045335,0,166772
C045336,0,74691
C045338,0,808714
C045340,0,1253802
C045343,0,4316448
C045345,0,1028108
C045346,0,892160
C045348,0,1651630
C045349,0,602469
C045350,0,336203
C045351,0,103033
C045354,0,16779
C045356,0,641829
C045357,0,957780
C045359,0,308666
C045360,0,959300
C045361,1,16811
C045365,0,2626803
C045367,0,1448740
C045370,0,100836
C045371,0,823361
C045372,0,1201946
C045374,0,3177300
C045375,0,1049598
C045376,0,1535849
C045378,0,609858
C045379,0,1718609
C045380,0,956321
C045381,0,66603
C045382,0,957341
C045383,0,2073042
C045385,1,27428.35
C045387,0,682228
C045389,0,313996
C045390,0,2136106
C045395,0,450637
C045396,1,29079.45
C045398,0,15984
C045399,0,1371759
C045401,0,1848914
C045407,1,108261.35
C045410,0,505570
C045412,0,370339
C045413,0,1208846
C045414,0,1668028
C045415,0,1209083
C045418,0,2149805
C045420,1,181190
C045421,0,4726942
C045424,0,700904
C045425,0,7581821
C045428,0,755585
C045429,0,662256
C045431,0,310982
C045432,0,42908
C045435,0,1081377
C045436,0,79232
C045437,0,1668622
C045438,0,3409426
C045440,0,3322056
C045441,0,2623677
C045442,0,1958239
C045444,0,2130125
C045446,0,1423100
C045448,0,299810
C045453,0,2789877
C045457,0,424257
C045458,0,1033963
C045461,0,725116
C045462,0,1304862
C045464,0,1492933
C045465,0,576124
C045469,0,101580
C045472,0,1162640
C045474,0,259643
C045475,0,1006222
C045476,0,647092
C045478,0,1857600
C045479,0,58853
C045480,0,4931947
C045481,0,537924
C045483,0,962584
C045484,0,921754
C045486,0,402517
C045487,0,342391
C045488,0,4837951
C045490,0,291296
C045494,0,312743
C045500,0,3258229
C045501,0,751711
C045503,0,766304
C045504,0,90661
C045506,0,30021
C045507,0,829162
C045508,0,573788
C045511,0,757834
C045512,0,3505444
C045514,0,676081
C045518,1,47613.65
C045521,0,669084
C045526,0,1250956
C045529,0,224495
C045531,0,2999809
C045533,0,1982391
C045535,0,43036
C045537,0,4443111
C045538,0,430743
C045539,0,1974720
C045540,0,1261006
C045541,0,5632
C045542,0,1734625
C045543,0,67824
C045544,0,348738
C045548,0,480099
C045552,0,1168154
C045556,0,2042504
C045559,1,26817.2
C045561,0,410978
C045563,1,21215.6
C045564,0,2327063
C045565,0,1363721
C045566,0,620561
C045568,0,4939974
C045570,0,2403865
C045571,0,636526
C045573,0,1770811
C045574,0,853493
C045578,0,882758
C045580,0,184793
C045581,0,91090
C045582,0,459102
C045584,0,1631431
C045586,0,476515
C045588,0,1167879
C045589,0,1338242
C045590,0,865393
C045592,0,6958314
C045593,0,809639
C045595,1,23076.15
C045597,0,105465
C045598,0,1035554
C045599,0,88975
C045600,0,114045
C045601,0,1606338
C045602,0,818037
C045603,0,31331
C045604,0,4746903
C045605,0,143277
C045607,0,687507
C045608,0,625018
C045609,0,213494
C045611,0,5758472
C045613,0,1414501
C045616,0,62909
C045618,0,2837274
C045619,0,2582041
C045620,0,828810
C045621,0,174988
C045625,0,82242
C045629,0,742976
C045631,0,879188
C045632,0,153987
C045636,0,252789
C045637,0,299832
C045639,0,2012011
C045641,0,183487
C045642,0,21823
C045643,1,160068.15
C045644,0,1356655
C045648,0,2394254
C045649,0,404890
C045650,0,201372
C045651,0,1276755
C045653,0,191469
C045654,0,257929
C045655,0,117106
C045656,0,2478445
C045662,1,39709.95
C045663,0,1150444
C045664,0,877172
C045666,0,3073038
C045667,0,92510
C045668,1,2195.95
C045670,1,3415.8
C045671,0,1328469
C045672,0,1200417
C045673,0,1170999
C045677,0,126745
C045679,0,2545812
C045680,0,1155314
C045681,0,1372503
C045683,0,252498
C045685,0,538623
C045688,0,61276
C045689,0,383669
C045690,0,693361
C045691,0,1010309
C045693,0,595670
C045694,0,428035
C045695,0,3905109
C045702,0,1326680
C045703,0,149529
C045704,0,398248
C045705,0,2386633
C045707,0,561227
C045708,0,1212319
C045709,0,344077
C045713,0,153546
C045715,0,312038
C045716,0,886850
C045718,1,207767.4
C045722,0,502881
C045723,1,17250.45
C045725,0,911755
C045729,0,161100
C045731,0,1055065
C045732,0,1506865
C045734,0,627101
C045735,0,447871
C045737,0,251479
C045739,0,27538
C045741,0,200932
C045742,0,2059423
C045743,0,732762
C045748,0,711866
C045750,0,487775
C045751,1,21936.8
C045753,1,9360.6
C045755,0,1460904
C045759,0,81184
C045760,1,55676.15
C045761,0,379330
C045762,0,226356
C045764,0,1011321
C045765,0,529177
C045766,0,848714
C045771,0,1088477
C045772,0,1292738
C045773,0,1669629
C045774,0,3753371
C045775,0,4559652
C045776,1,509316.75
C045777,0,1754665
C045778,0,1016940
C045779,0,91331
C045780,0,709718
C045783,0,1213561
C045784,0,2420138
C045785,0,3953046
C045786,0,657306
C045789,0,776580
C045792,0,621215
C045793,1,91920.35
C045794,0,121013
C045797,0,498670
C045798,0,5069491
C045799,1,24372.55
C045800,0,640491
C045801,0,321297
C045803,0,1561200
C045805,0,1330558
C045806,0,1570276
C045808,0,363762
C045810,0,980742
C045811,0,371580
C045813,0,1251846
C045814,0,1185583
C045815,1,90848.85
C045817,0,164424
C045818,0,6193396
C045820,0,491254
C045821,0,1871622
C045822,0,3140155
C045824,0,351069
C045825,0,566072
C045831,0,18307
C045832,0,585194
C045833,0,180094
C045834,1,140041.2
C045835,0,2002643
C045837,1,9627.7
C045839,0,1840646
C045847,0,3383279
C045849,0,543766
C045850,0,1446012
C045853,0,1267798
C045854,0,2585396
C045855,0,52769
C045857,0,124885
C045858,0,2176123
C045859,0,104114
C045864,0,5012402
C045865,0,1651593
C045866,0,614241
C045867,0,2840063
C045869,1,83041
C045870,0,5124451
C045871,0,1518955
C045872,1,9721.7
C045873,0,748059
C045875,0,650988
C045876,0,5009
C045877,0,413295
C045879,0,510153
C045884,0,927791
C045885,0,92744
C045887,0,140136
C045891,0,374036
C045892,0,87007
C045894,0,161412
C045897,0,355844
C045898,0,3343511
C045901,0,324782
C045903,0,1291187
C045905,0,681653
C045906,0,418374
C045907,0,4589334
C045909,0,482425
C045910,0,989009
C045911,0,597530
C045912,0,1641441
C045914,0,1529400
C045916,0,1211833
C045917,0,1124124
C045919,0,3124037
C045920,0,1435223
C045923,0,1970480
C045924,0,674425
C045925,0,254864
C045927,0,367462
C045928,0,543257
C045929,0,2444700
C045930,0,1042668
C045933,0,859298
C045934,1,18274.15
C045936,0,8158223
C045938,0,862884
C045939,0,277298
C045940,0,295626
C045941,0,1511890
C045943,0,6359358
C045947,0,695689
C045951,0,859950
C045952,0,3402659
C045953,0,3737536
C045954,0,1599138
C045955,0,318696
C045956,0,1179910
C045958,0,3145509
C045959,0,2634410
C045960,0,1128334
C045962,0,275260
C045964,0,1039860
C045965,0,2079887
C045966,0,3189265
C045968,0,1247244
C045969,0,781646
C045970,0,1503342
C045971,0,375572
C045972,0,80833
C045973,0,396106
C045974,0,655187
C045975,0,334087
C045976,1,97908.45
C045977,1,102853.1
C045978,0,950606
C045981,0,937015
C045983,0,667514
C045985,0,1751070
C045986,0,488312
C045987,1,176551.15
C045988,0,2542377
C045992,0,344065
C045994,0,1112256
C045996,0,195487
C046000,0,685464
C046001,0,725224
C046003,0,2839854
C046004,0,1871747
C046007,0,2469012
C046008,0,59234
C046009,0,501578
C046010,0,472084
C046011,0,621009
C046013,0,1125580
C046014,0,1039327
C046015,0,5786
C046016,0,1523429
C046018,0,1720084
C046022,0,3199858
C046023,0,604011
C046024,0,1646549
C046026,0,2125087
C046027,0,339572
C046030,0,4854988
C046031,0,1903210
C046032,0,56464
C046033,0,1528908
C046038,0,43972
C046041,0,4649412
C046042,0,581142
C046044,0,1427060
C046046,1,18057.55
C046050,0,31326
C046052,0,486444
C046053,0,272788
C046054,0,2053480
C046056,0,321278
C046058,0,644527
C046060,0,624596
C046061,0,486673
C046063,0,1678174
C046065,0,934944
C046070,1,35370.65
C046071,0,1285008
C046073,0,765781
C046074,0,1040992
C046076,0,2053899
C046078,1,284904.55
C046082,0,1121279
C046084,0,1574260
C046085,0,3786157
C046087,0,79341
C046088,0,900952
C046090,0,118255
C046093,0,269847
C046095,0,1713615
C046096,0,2552272
C046097,0,925303
C046098,0,88117
C046099,0,1907442
C046100,0,683343
C046102,0,1847603
C046103,0,272080
C046104,0,1474901
C046105,0,386044
C046106,0,517406
C046107,0,738792
C046108,0,5942402
C046110,0,2924323
C046111,0,1076454
C046112,0,14334
C046114,0,1005665
C046116,0,3354677
C046117,0,1956249
C046118,1,94598
C046119,1,114365.15
C046122,0,717715
C046124,0,2514667
C046125,0,630079
C046126,1,61310.4
C046127,0,2683548
C046128,0,540992
C046130,0,154007
C046133,0,984632
C046136,0,3664138
C046137,0,75085
C046139,0,749205
C046143,0,977144
C046145,0,31014
C046147,0,340079
C046148,0,624209
C046150,0,670455
C046152,0,210355
C046155,0,894782
C046156,0,437280
C046157,0,1095212
C046158,0,636653
C046159,0,753370
C046160,0,322415
C046163,0,211902
C046164,0,1047269
C046165,0,792760
C046166,0,2346279
C046167,1,26147.3
C046168,0,1577722
C046170,0,601948
C046172,0,565851
C046173,0,132743
C046174,0,420743
C046175,0,379364
C046176,0,245772
C046177,0,1786990
C046179,0,1570482
C046181,0,3117241
C046183,0,76801
C046185,0,3070603
C046186,0,2603065
C046188,0,622151
C046189,0,66580
C046191,0,1415053
C046193,0,2901061
C046194,0,1143079
C046198,1,8146.85
C046199,0,737084
C046201,0,610760
C046202,0,810684
C046203,0,1627211
C046205,0,1264037
C046206,0,1111323
C046208,0,1351510
C046210,0,246394
C046212,0,562013
C046213,0,1666547
C046214,0,183943
C046215,1,28120
C046216,0,248681
C046217,0,1988710
C046219,0,462883
C046220,0,1786967
C046221,0,724245
C046222,0,124912
C046224,0,3116
C046226,0,1676
C046228,0,113095
C046229,1,45345.6
C046230,0,80260
C046232,0,1140994
C046233,0,1380787
C046234,0,4818202
C046236,0,898657
C046239,0,943673
C046241,0,957272
C046246,0,1155215
C046247,0,1964150
C046249,0,1721421
C046251,0,507731
C046253,0,805802
C046254,0,807274
C046255,0,2531126
C046256,1,28560.1
C046258,0,338079
C046261,0,660014
C046262,0,1273893
C046265,0,351310
C046266,1,897.15
C046267,0,1391539
C046269,0,85796
C046271,0,776623
C046272,0,45860
C046274,0,1344860
C046276,0,59049
C046279,0,1281256
C046281,0,2143559
C046282,0,191548
C046284,0,1086357
C046285,0,3014344
C046286,0,1768312
C046288,0,470357
C046290,0,4459974
C046293,1,5083.5
C046294,0,837515
C046296,0,440046
C046298,0,426680
C046301,0,1652274
C046302,0,987214
C046303,0,1888596
C046304,1,22322
C046305,0,621245
C046306,0,1386208
C046307,0,196706
C046309,0,571234
C046310,0,940282
C046311,0,2018240
C046312,0,537039
C046313,0,145411
C046314,0,445269
C046315,0,1197321
C046316,0,1820736
C046317,0,2111458
C046319,0,1600522
C046322,0,1186840
C046324,0,4674
C046327,0,1833750
C046331,1,101190.65
C046333,0,426638
C046334,0,694456
C046335,0,529815
C046336,0,492299
C046337,0,175158
C046338,0,1636520
C046340,0,1250380
C046341,0,887012
C046344,0,2046693
C046345,0,4302914
C046346,0,1476889
C046347,0,1651058
C046349,1,167079.8
C046350,0,2160101
C046351,0,1084444
C046353,0,3148924
C046357,0,2057272
C046358,0,2056347
C046360,0,1494227
C046361,1,1687.8
C046363,1,108483.05
C046366,1,57435.1
C046370,0,2154769
C046372,0,296462
C046374,0,1541614
C046379,0,1018994
C046380,0,1398721
C046381,0,386980
C046382,0,859546
C046383,0,765872
C046384,0,970196
C046385,0,111649
C046388,0,37868
C046389,1,42552.9
C046390,0,293535
C046391,0,15019
C046394,0,1236696
C046397,0,963928
C046398,0,103933
C046401,0,1084524
C046403,0,536826
C046404,0,1865944
C046405,0,3183224
C046406,0,1046115
C046409,0,1179759
C046410,0,213304
C046413,0,746321
C046414,0,293190
C046415,0,1478306
C046416,0,695871
C046417,0,342796
C046419,0,227694
C046422,0,354935
C046423,0,984519
C046428,0,2503665
C046430,0,131122
C046432,0,4727656
C046433,0,759448
C046434,1,72753.2
C046435,0,785787
C046436,0,531622
C046441,1,46928.45
C046443,0,212088
C046447,0,1306237
C046452,0,98315
C046455,0,724791
C046457,0,1795946
C046459,0,1541796
C046460,0,2835165
C046461,0,1808997
C046462,0,2128338
C046466,0,377922
C046469,0,169597
C046472,0,2418454
C046474,0,131775
C046475,0,470059
C046476,0,278152
C046477,0,2545375
C046478,0,2273310
C046479,0,665328
C046480,0,1506849
C046481,0,335015
C046484,1,9618
C046487,0,4135896
C046488,0,2237119
C046490,0,619031
C046491,0,1797771
C046492,0,197798
C046493,0,166469
C046494,0,1514361
C046498,0,2501359
C046499,0,341516
C046501,0,293159
C046502,0,1592300
C046503,0,1486128
C046504,0,1394364
C046506,0,275015
C046509,0,1663427
C046510,0,702810
C046512,0,1832067
C046515,1,2176.95
C046516,0,1241351
C046518,0,440003
C046523,0,2923925
C046524,0,174611
C046525,0,1636208
C046526,0,2472041
C046527,1,103851.7
C046530,0,61473
C046531,0,2899982
C046532,0,1277481
C046534,0,1246635
C046535,1,100679.5
C046537,0,1105210
C046538,0,6092680
C046539,0,791359
C046540,1,262508.85
C046541,0,1931702
C046543,0,2126379
C046544,0,1131360
C046545,0,712972
C046546,0,194007
C046547,0,1197488
C046549,0,3170082
C046551,0,1368891
C046554,0,1574130
C046555,0,2630163
C046557,0,117931
C046558,0,1191886
C046559,0,2294602
C046560,0,1244513
C046561,0,121489
C046563,0,734844
C046564,0,2027504
C046565,0,1324719
C046567,0,2228347
C046568,0,832764
C046569,0,1764202
C046570,0,5110239
C046572,1,97455.5
C046573,0,121220
C046574,0,1376011
C046575,1,5488.55
C046577,0,4854899
C046578,1,64879.95
C046579,0,2229163
C046580,0,1879555
C046581,0,2202230
C046585,0,840386
C046587,0,852592
C046588,0,979898
C046589,1,20449.4
C046590,0,1734960
C046600,0,312755
C046601,0,734814
C046605,0,1034960
C046606,0,769906
C046607,0,614775
C046608,0,2985024
C046609,0,514837
C046611,0,1538734
C046612,0,199821
C046613,0,2563246
C046614,0,384808
C046616,0,462434
C046618,0,677023
C046619,0,612720
C046620,0,740436
C046621,0,544880
C046622,0,1190463
C046623,0,53757
C046624,0,2913649
C046625,0,2726391
C046628,0,644681
C046629,1,6016.25
C046630,0,745792
C046631,0,3293192
C046633,0,3504519
C046635,0,1076556
C046636,0,1425959
C046637,0,1052813
C046638,0,283050
C046639,1,87637.25
C046643,0,1091595
C046647,0,2140519
C046648,0,621816
C046649,0,992172
C046650,0,2528305
C046651,0,388047
C046652,0,2268581
C046653,0,794807
C046654,0,3033729
C046655,0,1385276
C046659,0,195174
C046660,0,250472
C046661,0,316135
C046662,1,51476.5
C046663,0,4267350
C046665,0,735404
C046666,1,16508.05
C046667,0,282399
C046668,0,894864
C046669,0,1274392
C046670,0,4251891
C046673,0,527038
C046676,0,9025
C046677,0,770005
C046679,0,1300059
C046680,0,1870817
C046683,0,1079070
C046684,0,2679401
C046685,0,801242
C046687,0,198417
C046688,0,1792066
C046691,0,1424388
C046692,0,2177700
C046693,0,2783657
C046695,0,8804753
C046696,0,1585762
C046697,0,512836
C046698,0,380434
C046699,0,1633532
C046701,0,830121
C046702,0,1389518
C046703,0,1649115
C046706,0,1885822
C046708,1,31429.95
C046711,0,1213005
C046712,0,1845062
C046716,0,862150
C046717,0,3696417
C046718,0,788743
C046719,0,273255
C046721,0,14659188
C046722,0,3976058
C046723,0,1028713
C046729,0,1697125
C046730,0,857162
C046731,0,419490
C046732,0,345123
C046733,0,278983
C046734,0,579774
C046736,1,167380.2
C046738,0,891217
C046739,1,6980.55
C046740,0,1399922
C046742,1,10949.6
C046746,0,2593513
C046747,1,33060.8
C046749,1,64143.15
C046751,0,194596
C046752,0,554293
C046754,0,227047
C046755,0,641240
C046756,0,470909
C046758,0,1120431
C046761,1,55674.05
C046762,0,5356405
C046763,0,571346
C046765,0,2746099
C046766,0,2260781
C046767,0,1212543
C046768,0,361301
C046773,0,907644
C046775,0,1098909
C046776,0,405656
C046778,1,136470.5
C046779,0,333899
C046780,0,2503658
C046783,0,1819097
C046784,0,925460
C046786,0,903459
C046787,0,24495
C046788,0,549380
C046792,0,472519
C046795,0,306167
C046798,0,3581147
C046799,0,3290784
C046800,1,22887.7
C046802,1,122146.3
C046804,0,1572522
C046805,0,507981
C046806,0,406948
C046807,0,1134906
C046808,0,2663534
C046810,0,373950
C046811,0,820400
C046812,0,203104
C046814,0,117801
C046815,1,237948.85
C046816,0,3713033
C046817,0,40740
C046820,0,329010
C046822,0,197972
C046823,0,1734829
C046824,0,282158
C046825,0,372116
C046826,0,226027
C046827,0,777757
C046828,1,192567.8
C046829,0,139952
C046831,0,3573049
C046832,0,1590983
C046835,0,1555388
C046836,0,714755
C046840,0,1239894
C046841,0,263464
C046842,0,824195
C046844,0,255323
C046846,0,87828
C046847,0,633067
C046851,0,999836
C046852,0,1964249
C046854,0,447515
C046855,0,377364
C046858,0,25350
C046862,0,174142
C046863,0,1718567
C046866,0,1021897
C046867,0,166129
C046871,0,2860944
C046872,0,262279
C046873,0,1556114
C046874,1,29591
C046875,0,614429
C046876,1,11560.95
C046877,0,3575213
C046878,0,3305706
C046881,0,503117
C046882,0,4928346
C046884,0,966266
C046887,1,105373.3
C046888,0,3273333
C046889,0,190034
C046890,0,1492407
C046892,0,404615
C046893,0,419186
C046894,0,2225503
C046895,0,347535
C046899,0,3125378
C046901,0,3103902
C046902,0,1220007
C046903,0,455856
C046904,0,593828
C046905,0,13159
C046906,0,155993
C046909,0,4353303
C046911,0,1238172
C046913,0,471722
C046914,0,3483603
C046916,0,442339
C046918,0,562476
C046922,0,1267019
C046923,0,688183
C046924,0,819543
C046925,0,1183317
C046926,0,395301
C046927,1,6807.85
C046928,1,28826.1
C046931,0,1633928
C046932,0,1447887
C046936,0,155513
C046937,1,22170.45
C046940,0,2193172
C046941,0,4109961
C046945,0,562414
C046946,0,601804
C046947,0,1110229
C046948,0,2561329
C046951,0,1031464
C046953,0,1387026
C046955,0,1277461
C046959,0,961299
C046960,0,98805
C046961,0,1601214
C046963,0,678199
C046964,1,118566.1
C046965,0,230665
C046966,0,1016632
C046967,0,572547
C046970,0,918165
C046971,0,1857547
C046972,0,677201
C046973,0,3718595
C046974,1,15499.95
C046976,0,1089367
C046977,0,2804516
C046979,0,1752849
C046982,0,5606252
C046983,0,1040369
C046985,1,75827.1
C046987,1,31850.65
C046989,0,2725652
C046990,0,269440
C046993,0,1776567
C046994,0,334012
C046995,0,1272809
C046997,0,4306222
C046998,0,13860
C046999,0,2120026
C047000,0,1358128
C047001,0,131903
C047003,0,401920
C047004,0,439418
C047005,1,109441.1
C047007,0,505478
C047008,0,278226
C047009,0,156077
C047012,0,2249683
C047014,0,1693354
C047015,0,1317606
C047019,0,340971
C047021,0,3745965
C047023,0,939560
C047025,0,2661099
C047026,0,4980283
C047028,0,3908291
C047029,0,3017732
C047032,0,1860766
C047033,0,282644
C047034,0,1805309
C047035,0,682828
C047036,0,2881397
C047038,0,549923
C047039,0,208630
C047041,0,328909
C047043,0,203692
C047044,0,1323811
C047047,0,6939610
C047050,0,403047
C047051,0,1080085
C047053,0,508589
C047055,0,2820726
C047056,0,203993
C047058,0,1593887
C047059,0,1884144
C047060,0,136041
C047061,0,6811979
C047062,0,133355
C047063,0,809447
C047065,0,535767
C047067,0,4749768
C047069,0,5985492
C047072,1,56098.25
C047073,0,543852
C047075,1,86189.65
C047077,0,2391522
C047079,0,1173798
C047081,0,103447
C047084,0,4711422
C047085,0,54162
C047086,0,4066709
C047087,0,146481
C047092,0,2702724
C047093,0,135648
C047094,0,3121838
C047095,0,963845
C047096,0,1735460
C047097,0,402592
C047099,0,1965696
C047101,0,3769064
C047102,0,1567307
C047103,0,1379007
C047104,0,1895910
C047106,1,145955.2
C047107,0,115231
C047110,0,908352
C047112,0,1283275
C047113,0,56451
C047114,0,3076173
C047115,0,1370932
C047117,0,275431
C047118,1,30892.85
C047119,0,343513
C047120,0,1735137
C047121,0,680577
C047122,1,9240.85
C047123,0,36393
C047125,0,3400691
C047126,0,1173113
C047127,0,705298
C047128,0,4718507
C047129,1,125267.1
C047130,0,1162626
C047131,0,1795078
C047132,0,1718611
C047134,0,1420918
C047136,0,1956738
C047137,0,1090063
C047139,0,549382
C047142,0,5126488
C047144,0,529797
C047146,0,642128
C047148,0,980948
C047151,0,406821
C047154,0,544566
C047155,0,68609
C047156,0,554249
C047157,0,424041
C047158,0,3742869
C047160,0,889091
C047161,0,2499066
C047164,0,1459491
C047166,0,1058908
C047168,0,2565740
C047169,0,1552023
C047171,0,187609
C047172,0,328097
C047176,1,30738.8
C047177,0,2891689
C047178,0,586959
C047179,0,1498418
